,Animal,Day,Experimental condition,Stimulus class,Stimulus orientation,Frame,Width
2581,Naive,D4,Task,Go,45,30,56
2582,Naive,D4,Task,Nogo,70,1,38
2583,Naive,D4,Task,Nogo,70,2,42
2584,Naive,D4,Task,Nogo,70,3,41
2585,Naive,D4,Task,Nogo,70,4,49
2586,Naive,D4,Task,Nogo,70,5,46
2587,Naive,D4,Task,Nogo,70,6,52
2588,Naive,D4,Task,Nogo,70,7,48
2589,Naive,D4,Task,Nogo,70,8,46
2590,Naive,D4,Task,Nogo,70,9,54
2591,Naive,D4,Task,Nogo,70,10,52
2592,Naive,D4,Task,Nogo,70,11,50
2593,Naive,D4,Task,Nogo,70,12,54
2594,Naive,D4,Task,Nogo,70,13,50
2595,Naive,D4,Task,Nogo,70,14,48
2596,Naive,D4,Task,Nogo,70,15,50
2597,Naive,D4,Task,Nogo,70,16,49
2598,Naive,D4,Task,Nogo,70,17,49
2599,Naive,D4,Task,Nogo,70,18,50
2600,Naive,D4,Task,Nogo,70,19,47
2601,Naive,D4,Task,Nogo,70,20,57
2602,Naive,D4,Task,Nogo,70,21,46
2603,Naive,D4,Task,Nogo,70,22,51
2604,Naive,D4,Task,Nogo,70,23,48
2605,Naive,D4,Task,Nogo,70,24,50
2606,Naive,D4,Task,Nogo,70,25,52
2607,Naive,D4,Task,Nogo,70,26,49
2608,Naive,D4,Task,Nogo,70,27,52
2609,Naive,D4,Task,Nogo,70,28,49
2610,Naive,D4,Task,Nogo,70,29,50
2611,Naive,D4,Task,Nogo,70,30,48
2612,Naive,D5,Task,Go,45,0,47
2613,Naive,D5,Task,Go,45,1,50
2614,Naive,D5,Task,Go,45,2,56
2615,Naive,D5,Task,Go,45,3,53
2616,Naive,D5,Task,Go,45,4,59
2617,Naive,D5,Task,Go,45,5,63
2618,Naive,D5,Task,Go,45,6,57
2619,Naive,D5,Task,Go,45,7,55
2620,Naive,D5,Task,Go,45,8,59
2621,Naive,D5,Task,Go,45,9,56
2622,Naive,D5,Task,Go,45,10,61
2623,Naive,D5,Task,Go,45,11,58
2624,Naive,D5,Task,Go,45,12,57
2625,Naive,D5,Task,Go,45,13,58
2626,Naive,D5,Task,Go,45,14,61
2627,Naive,D5,Task,Go,45,15,53
2628,Naive,D5,Task,Go,45,16,57
2629,Naive,D5,Task,Go,45,17,57
2630,Naive,D5,Task,Go,45,18,54
2631,Naive,D5,Task,Go,45,19,66
2632,Naive,D5,Task,Go,45,20,57
2633,Naive,D5,Task,Go,45,21,58
2634,Naive,D5,Task,Go,45,22,57
2635,Naive,D5,Task,Go,45,23,56
2636,Naive,D5,Task,Go,45,24,57
2637,Naive,D5,Task,Go,45,25,58
2638,Naive,D5,Task,Go,45,26,62
2639,Naive,D5,Task,Go,45,27,61
2640,Naive,D5,Task,Go,45,28,61
2641,Naive,D5,Task,Go,45,29,62
2642,Naive,D5,Task,Go,45,30,62
2643,Naive,D5,Task,Nogo,65,2,50
2644,Naive,D5,Task,Nogo,65,3,55
2645,Naive,D5,Task,Nogo,65,4,56
2646,Naive,D5,Task,Nogo,65,5,58
2647,Naive,D5,Task,Nogo,65,6,60
2648,Naive,D5,Task,Nogo,65,7,58
2649,Naive,D5,Task,Nogo,65,8,62
2650,Naive,D5,Task,Nogo,65,9,64
2651,Naive,D5,Task,Nogo,65,10,58
2652,Naive,D5,Task,Nogo,65,11,60
2653,Naive,D5,Task,Nogo,65,12,59
2654,Naive,D5,Task,Nogo,65,13,65
2655,Naive,D5,Task,Nogo,65,14,58
2656,Naive,D5,Task,Nogo,65,15,62
2657,Naive,D5,Task,Nogo,65,16,62
2658,Naive,D5,Task,Nogo,65,17,60
2659,Naive,D5,Task,Nogo,65,18,61
2660,Naive,D5,Task,Nogo,65,19,65
2661,Naive,D5,Task,Nogo,65,20,58
2662,Naive,D5,Task,Nogo,65,21,65
2663,Naive,D5,Task,Nogo,65,22,58
2664,Naive,D5,Task,Nogo,65,23,64
2665,Naive,D5,Task,Nogo,65,24,58
2666,Naive,D5,Task,Nogo,65,25,58
2667,Naive,D5,Task,Nogo,65,26,56
2668,Naive,D5,Task,Nogo,65,27,52
2669,Naive,D5,Task,Nogo,65,28,58
2670,Naive,D5,Task,Nogo,65,29,60
2671,Naive,D5,Task,Nogo,65,30,66
2672,Naive,D6,Task,Go,45,2,40
2673,Naive,D6,Task,Go,45,3,71
2674,Naive,D6,Task,Go,45,4,71
2675,Naive,D6,Task,Go,45,5,75
2676,Naive,D6,Task,Go,45,6,73
2677,Naive,D6,Task,Go,45,7,72
2678,Naive,D6,Task,Go,45,8,72
2679,Naive,D6,Task,Go,45,9,71
2680,Naive,D6,Task,Go,45,10,73
2681,Naive,D6,Task,Go,45,11,73
2682,Naive,D6,Task,Go,45,12,73
2683,Naive,D6,Task,Go,45,13,71
2684,Naive,D6,Task,Go,45,14,73
2685,Naive,D6,Task,Go,45,15,70
2686,Naive,D6,Task,Go,45,16,73
2687,Naive,D6,Task,Go,45,17,76
2688,Naive,D6,Task,Go,45,18,72
2689,Naive,D6,Task,Go,45,19,73
2690,Naive,D6,Task,Go,45,20,75
2691,Naive,D6,Task,Go,45,21,74
2692,Naive,D6,Task,Go,45,22,73
2693,Naive,D6,Task,Go,45,23,73
2694,Naive,D6,Task,Go,45,24,77
2695,Naive,D6,Task,Go,45,25,71
2696,Naive,D6,Task,Go,45,26,74
2697,Naive,D6,Task,Go,45,27,74
2698,Naive,D6,Task,Go,45,28,75
2699,Naive,D6,Task,Go,45,29,74
2700,Naive,D6,Task,Go,45,30,73
2701,Naive,D6,Task,Nogo,60,2,61
2702,Naive,D6,Task,Nogo,60,3,62
2703,Naive,D6,Task,Nogo,60,4,60
2704,Naive,D6,Task,Nogo,60,5,59
2705,Naive,D6,Task,Nogo,60,6,58
2706,Naive,D6,Task,Nogo,60,7,56
2707,Naive,D6,Task,Nogo,60,8,57
2708,Naive,D6,Task,Nogo,60,9,56
2709,Naive,D6,Task,Nogo,60,10,69
2710,Naive,D6,Task,Nogo,60,11,59
2711,Naive,D6,Task,Nogo,60,12,55
2712,Naive,D6,Task,Nogo,60,13,57
2713,Naive,D6,Task,Nogo,60,14,55
2714,Naive,D6,Task,Nogo,60,15,57
2715,Naive,D6,Task,Nogo,60,16,59
2716,Naive,D6,Task,Nogo,60,17,53
2717,Naive,D6,Task,Nogo,60,18,55
2718,Naive,D6,Task,Nogo,60,19,54
2719,Naive,D6,Task,Nogo,60,20,58
2720,Naive,D6,Task,Nogo,60,21,57
2721,Naive,D6,Task,Nogo,60,22,56
2722,Naive,D6,Task,Nogo,60,23,56
2723,Naive,D6,Task,Nogo,60,24,60
2724,Naive,D6,Task,Nogo,60,25,60
2725,Naive,D6,Task,Nogo,60,26,55
2726,Naive,D6,Task,Nogo,60,27,58
2727,Naive,D6,Task,Nogo,60,28,54
2728,Naive,D6,Task,Nogo,60,29,55
2729,Naive,D6,Task,Nogo,60,30,55
2730,Training,All,Tuning,,0,0,22
2731,Training,All,Tuning,,0,1,24
2732,Training,All,Tuning,,0,2,23
2733,Training,All,Tuning,,0,3,24
2734,Training,All,Tuning,,0,4,28
2735,Training,All,Tuning,,0,5,22
2736,Training,All,Tuning,,0,6,22
2737,Training,All,Tuning,,0,7,23
2738,Training,All,Tuning,,0,8,26
2739,Training,All,Tuning,,0,9,24
2740,Training,All,Tuning,,0,10,22
2741,Training,All,Tuning,,0,11,27
2742,Training,All,Tuning,,0,12,23
2743,Training,All,Tuning,,0,13,23
2744,Training,All,Tuning,,0,14,22
2745,Training,All,Tuning,,0,15,22
2746,Training,All,Tuning,,0,16,24
2747,Training,All,Tuning,,0,17,21
2748,Training,All,Tuning,,0,18,27
2749,Training,All,Tuning,,0,19,22
2750,Training,All,Tuning,,0,20,25
2751,Training,All,Tuning,,0,21,22
2752,Training,All,Tuning,,0,22,24
2753,Training,All,Tuning,,0,23,22
2754,Training,All,Tuning,,0,24,20
2755,Training,All,Tuning,,0,25,26
2756,Training,All,Tuning,,0,26,25
2757,Training,All,Tuning,,0,27,29
2758,Training,All,Tuning,,0,28,21
2759,Training,All,Tuning,,0,29,23
2760,Training,All,Tuning,,0,30,20
2761,Training,All,Tuning,,30,0,47
2762,Training,All,Tuning,,30,1,27
2763,Training,All,Tuning,,30,2,57
2764,Training,All,Tuning,,30,3,55
2765,Training,All,Tuning,,30,4,58
2766,Training,All,Tuning,,30,5,56
2767,Training,All,Tuning,,30,6,58
2768,Training,All,Tuning,,30,7,61
2769,Training,All,Tuning,,30,8,58
2770,Training,All,Tuning,,30,9,54
2771,Training,All,Tuning,,30,10,56
2772,Training,All,Tuning,,30,11,55
2773,Training,All,Tuning,,30,12,57
2774,Training,All,Tuning,,30,13,54
2775,Training,All,Tuning,,30,14,52
2776,Training,All,Tuning,,30,15,59
2777,Training,All,Tuning,,30,16,56
2778,Training,All,Tuning,,30,17,53
2779,Training,All,Tuning,,30,18,54
2780,Training,All,Tuning,,30,19,38
2781,Training,All,Tuning,,30,20,56
2782,Training,All,Tuning,,30,21,56
2783,Training,All,Tuning,,30,22,53
2784,Training,All,Tuning,,30,23,54
2785,Training,All,Tuning,,30,24,49
2786,Training,All,Tuning,,30,25,55
2787,Training,All,Tuning,,30,26,26
2788,Training,All,Tuning,,30,28,24
2789,Training,All,Tuning,,30,29,26
2790,Training,All,Tuning,,30,30,43
2791,Training,All,Tuning,,60,0,35
2792,Training,All,Tuning,,60,1,25
2793,Training,All,Tuning,,60,2,32
2794,Training,All,Tuning,,60,3,33
2795,Training,All,Tuning,,60,4,34
2796,Training,All,Tuning,,60,5,34
2797,Training,All,Tuning,,60,6,30
2798,Training,All,Tuning,,60,7,33
2799,Training,All,Tuning,,60,8,35
2800,Training,All,Tuning,,60,9,30
2801,Training,All,Tuning,,60,10,31
2802,Training,All,Tuning,,60,11,28
2803,Training,All,Tuning,,60,12,30
2804,Training,All,Tuning,,60,13,27
2805,Training,All,Tuning,,60,14,27
2806,Training,All,Tuning,,60,15,26
2807,Training,All,Tuning,,60,16,28
2808,Training,All,Tuning,,60,17,31
2809,Training,All,Tuning,,60,18,30
2810,Training,All,Tuning,,60,19,31
2811,Training,All,Tuning,,60,20,25
2812,Training,All,Tuning,,60,21,28
2813,Training,All,Tuning,,60,22,27
2814,Training,All,Tuning,,60,23,27
2815,Training,All,Tuning,,60,24,27
2816,Training,All,Tuning,,60,25,31
2817,Training,All,Tuning,,60,26,32
2818,Training,All,Tuning,,60,27,24
2819,Training,All,Tuning,,60,28,29
2820,Training,All,Tuning,,60,29,23
2821,Training,All,Tuning,,60,30,26
2822,Training,All,Tuning,,90,0,25
2823,Training,All,Tuning,,90,1,22
2824,Training,All,Tuning,,90,2,25
2825,Training,All,Tuning,,90,3,24
2826,Training,All,Tuning,,90,4,24
2827,Training,All,Tuning,,90,5,25
2828,Training,All,Tuning,,90,6,25
2829,Training,All,Tuning,,90,7,24
2830,Training,All,Tuning,,90,8,22
2831,Training,All,Tuning,,90,9,24
2832,Training,All,Tuning,,90,10,25
2833,Training,All,Tuning,,90,11,23
2834,Training,All,Tuning,,90,12,25
2835,Training,All,Tuning,,90,13,24
2836,Training,All,Tuning,,90,14,21
2837,Training,All,Tuning,,90,15,22
2838,Training,All,Tuning,,90,16,22
2839,Training,All,Tuning,,90,17,20
2840,Training,All,Tuning,,90,18,21
2841,Training,All,Tuning,,90,19,24
2842,Training,All,Tuning,,90,20,23
2843,Training,All,Tuning,,90,21,23
2844,Training,All,Tuning,,90,22,21
2845,Training,All,Tuning,,90,23,23
2846,Training,All,Tuning,,90,24,19
2847,Training,All,Tuning,,90,25,22
2848,Training,All,Tuning,,90,26,22
2849,Training,All,Tuning,,90,27,21
2850,Training,All,Tuning,,90,28,27
2851,Training,All,Tuning,,90,29,17
2852,Training,All,Tuning,,90,30,20
2853,Training,All,Tuning,,120,0,32
2854,Training,All,Tuning,,120,1,27
2855,Training,All,Tuning,,120,2,27
2856,Training,All,Tuning,,120,3,30
2857,Training,All,Tuning,,120,4,29
2858,Training,All,Tuning,,120,5,27
2859,Training,All,Tuning,,120,6,28
2860,Training,All,Tuning,,120,7,27
2861,Training,All,Tuning,,120,8,27
2862,Training,All,Tuning,,120,9,29
2863,Training,All,Tuning,,120,10,24
2864,Training,All,Tuning,,120,11,26
2865,Training,All,Tuning,,120,12,25
2866,Training,All,Tuning,,120,13,28
2867,Training,All,Tuning,,120,14,26
2868,Training,All,Tuning,,120,15,26
2869,Training,All,Tuning,,120,16,27
2870,Training,All,Tuning,,120,17,24
2871,Training,All,Tuning,,120,18,25
2872,Training,All,Tuning,,120,19,26
2873,Training,All,Tuning,,120,20,24
2874,Training,All,Tuning,,120,21,25
2875,Training,All,Tuning,,120,22,26
2876,Training,All,Tuning,,120,23,24
2877,Training,All,Tuning,,120,24,21
2878,Training,All,Tuning,,120,25,27
2879,Training,All,Tuning,,120,26,25
2880,Training,All,Tuning,,120,27,29
2881,Training,All,Tuning,,120,28,26
2882,Training,All,Tuning,,120,29,26
2883,Training,All,Tuning,,120,30,22
2884,Training,All,Tuning,,150,0,55
2885,Training,All,Tuning,,150,1,41
2886,Training,All,Tuning,,150,2,39
2887,Training,All,Tuning,,150,3,41
2888,Training,All,Tuning,,150,4,41
2889,Training,All,Tuning,,150,5,48
2890,Training,All,Tuning,,150,6,47
2891,Training,All,Tuning,,150,7,41
2892,Training,All,Tuning,,150,8,45
2893,Training,All,Tuning,,150,9,43
2894,Training,All,Tuning,,150,10,38
2895,Training,All,Tuning,,150,11,46
2896,Training,All,Tuning,,150,12,58
2897,Training,All,Tuning,,150,13,48
2898,Training,All,Tuning,,150,14,39
2899,Training,All,Tuning,,150,15,42
2900,Training,All,Tuning,,150,16,45
2901,Training,All,Tuning,,150,17,38
2902,Training,All,Tuning,,150,18,44
2903,Training,All,Tuning,,150,19,38
2904,Training,All,Tuning,,150,20,41
2905,Training,All,Tuning,,150,21,38
2906,Training,All,Tuning,,150,22,40
2907,Training,All,Tuning,,150,23,33
2908,Training,All,Tuning,,150,24,29
2909,Training,All,Tuning,,150,25,30
2910,Training,All,Tuning,,150,26,30
2911,Training,All,Tuning,,150,27,46
2912,Training,All,Tuning,,150,28,52
2913,Training,All,Tuning,,150,29,27
2914,Training,All,Tuning,,180,0,36
2915,Training,All,Tuning,,180,4,40
2916,Training,All,Tuning,,180,5,39
2917,Training,All,Tuning,,180,8,36
2918,Training,All,Tuning,,180,9,42
2919,Training,All,Tuning,,180,10,40
2920,Training,All,Tuning,,180,11,43
2921,Training,All,Tuning,,180,12,40
2922,Training,All,Tuning,,180,13,42
2923,Training,All,Tuning,,180,15,36
2924,Training,All,Tuning,,180,16,38
2925,Training,All,Tuning,,180,17,37
2926,Training,All,Tuning,,180,18,39
2927,Training,All,Tuning,,180,20,38
2928,Training,All,Tuning,,180,21,39
2929,Training,All,Tuning,,180,22,39
2930,Training,All,Tuning,,180,23,39
2931,Training,All,Tuning,,180,24,41
2932,Training,All,Tuning,,180,25,39
2933,Training,All,Tuning,,180,27,35
2934,Training,All,Tuning,,180,29,44
2935,Training,All,Tuning,,180,30,41
2936,Training,All,Tuning,,210,0,53
2937,Training,All,Tuning,,210,1,36
2938,Training,All,Tuning,,210,2,46
2939,Training,All,Tuning,,210,3,51
2940,Training,All,Tuning,,210,4,51
2941,Training,All,Tuning,,210,5,46
2942,Training,All,Tuning,,210,6,46
2943,Training,All,Tuning,,210,7,50
2944,Training,All,Tuning,,210,8,42
2945,Training,All,Tuning,,210,9,42
2946,Training,All,Tuning,,210,10,44
2947,Training,All,Tuning,,210,11,41
2948,Training,All,Tuning,,210,12,46
2949,Training,All,Tuning,,210,13,47
2950,Training,All,Tuning,,210,14,46
2951,Training,All,Tuning,,210,15,41
2952,Training,All,Tuning,,210,16,48
2953,Training,All,Tuning,,210,17,42
2954,Training,All,Tuning,,210,18,51
2955,Training,All,Tuning,,210,19,41
2956,Training,All,Tuning,,210,20,43
2957,Training,All,Tuning,,210,21,43
2958,Training,All,Tuning,,210,22,46
2959,Training,All,Tuning,,210,23,41
2960,Training,All,Tuning,,210,24,39
2961,Training,All,Tuning,,210,25,36
2962,Training,All,Tuning,,210,26,22
2963,Training,All,Tuning,,210,27,44
2964,Training,All,Tuning,,210,28,35
2965,Training,All,Tuning,,210,29,47
2966,Training,All,Tuning,,210,30,25
2967,Training,All,Tuning,,240,0,27
2968,Training,All,Tuning,,240,1,27
2969,Training,All,Tuning,,240,2,35
2970,Training,All,Tuning,,240,3,36
2971,Training,All,Tuning,,240,4,37
2972,Training,All,Tuning,,240,5,35
2973,Training,All,Tuning,,240,6,35
2974,Training,All,Tuning,,240,7,32
2975,Training,All,Tuning,,240,8,30
2976,Training,All,Tuning,,240,9,31
2977,Training,All,Tuning,,240,10,30
2978,Training,All,Tuning,,240,11,31
2979,Training,All,Tuning,,240,12,31
2980,Training,All,Tuning,,240,13,32
2981,Training,All,Tuning,,240,14,36
2982,Training,All,Tuning,,240,15,34
2983,Training,All,Tuning,,240,16,29
2984,Training,All,Tuning,,240,17,33
2985,Training,All,Tuning,,240,18,30
2986,Training,All,Tuning,,240,19,30
2987,Training,All,Tuning,,240,20,34
2988,Training,All,Tuning,,240,21,32
2989,Training,All,Tuning,,240,22,37
2990,Training,All,Tuning,,240,23,32
2991,Training,All,Tuning,,240,24,26
2992,Training,All,Tuning,,240,25,32
2993,Training,All,Tuning,,240,26,26
2994,Training,All,Tuning,,240,27,33
2995,Training,All,Tuning,,240,28,25
2996,Training,All,Tuning,,240,29,32
2997,Training,All,Tuning,,240,30,25
2998,Training,All,Tuning,,270,0,28
2999,Training,All,Tuning,,270,1,19
3000,Training,All,Tuning,,270,2,21
3001,Training,All,Tuning,,270,3,26
3002,Training,All,Tuning,,270,4,26
3003,Training,All,Tuning,,270,5,27
3004,Training,All,Tuning,,270,6,35
3005,Training,All,Tuning,,270,7,30
3006,Training,All,Tuning,,270,8,24
3007,Training,All,Tuning,,270,9,23
3008,Training,All,Tuning,,270,10,31
3009,Training,All,Tuning,,270,11,28
3010,Training,All,Tuning,,270,12,26
3011,Training,All,Tuning,,270,13,26
3012,Training,All,Tuning,,270,14,24
3013,Training,All,Tuning,,270,15,30
3014,Training,All,Tuning,,270,16,24
3015,Training,All,Tuning,,270,17,24
3016,Training,All,Tuning,,270,18,26
3017,Training,All,Tuning,,270,19,20
3018,Training,All,Tuning,,270,20,25
3019,Training,All,Tuning,,270,21,26
3020,Training,All,Tuning,,270,22,27
3021,Training,All,Tuning,,270,23,21
3022,Training,All,Tuning,,270,24,19
3023,Training,All,Tuning,,270,25,23
3024,Training,All,Tuning,,270,27,30
3025,Training,All,Tuning,,270,29,32
3026,Training,All,Tuning,,270,30,20
3027,Training,All,Tuning,,300,0,24
3028,Training,All,Tuning,,300,1,31
3029,Training,All,Tuning,,300,2,23
3030,Training,All,Tuning,,300,3,23
3031,Training,All,Tuning,,300,4,22
3032,Training,All,Tuning,,300,5,26
3033,Training,All,Tuning,,300,6,22
3034,Training,All,Tuning,,300,7,25
3035,Training,All,Tuning,,300,8,25
3036,Training,All,Tuning,,300,9,27
3037,Training,All,Tuning,,300,10,26
3038,Training,All,Tuning,,300,11,24
3039,Training,All,Tuning,,300,12,25
3040,Training,All,Tuning,,300,13,21
3041,Training,All,Tuning,,300,14,22
3042,Training,All,Tuning,,300,15,26
3043,Training,All,Tuning,,300,16,27
3044,Training,All,Tuning,,300,17,25
3045,Training,All,Tuning,,300,18,26
3046,Training,All,Tuning,,300,19,23
3047,Training,All,Tuning,,300,20,22
3048,Training,All,Tuning,,300,21,24
3049,Training,All,Tuning,,300,22,19
3050,Training,All,Tuning,,300,23,25
3051,Training,All,Tuning,,300,24,27
3052,Training,All,Tuning,,300,28,23
3053,Training,All,Tuning,,330,0,40
3054,Training,All,Tuning,,330,1,41
3055,Training,All,Tuning,,330,2,48
3056,Training,All,Tuning,,330,3,60
3057,Training,All,Tuning,,330,4,52
3058,Training,All,Tuning,,330,5,54
3059,Training,All,Tuning,,330,6,53
3060,Training,All,Tuning,,330,7,55
3061,Training,All,Tuning,,330,8,56
3062,Training,All,Tuning,,330,9,41
3063,Training,All,Tuning,,330,10,47
3064,Training,All,Tuning,,330,11,54
3065,Training,All,Tuning,,330,12,42
3066,Training,All,Tuning,,330,13,43
3067,Training,All,Tuning,,330,14,46
3068,Training,All,Tuning,,330,15,43
3069,Training,All,Tuning,,330,16,50
3070,Training,All,Tuning,,330,17,46
3071,Training,All,Tuning,,330,18,45
3072,Training,All,Tuning,,330,19,46
3073,Training,All,Tuning,,330,20,52
3074,Training,All,Tuning,,330,21,47
3075,Training,All,Tuning,,330,22,54
3076,Training,All,Tuning,,330,23,41
3077,Training,All,Tuning,,330,24,38
3078,Training,All,Tuning,,330,25,26
3079,Training,All,Tuning,,330,26,56
3080,Training,All,Tuning,,330,27,38
3081,Training,All,Tuning,,330,28,23
3082,Training,All,Tuning,,330,29,40
3083,Training,All,Tuning,,330,30,36
3084,Training,D1,Tuning,,0,0,18
3085,Training,D1,Tuning,,0,1,29
3086,Training,D1,Tuning,,0,2,41
3087,Training,D1,Tuning,,0,3,34
3088,Training,D1,Tuning,,0,4,38
3089,Training,D1,Tuning,,0,5,32
3090,Training,D1,Tuning,,0,6,35
3091,Training,D1,Tuning,,0,7,36
3092,Training,D1,Tuning,,0,8,41
3093,Training,D1,Tuning,,0,9,26
3094,Training,D1,Tuning,,0,10,47
3095,Training,D1,Tuning,,0,11,29
3096,Training,D1,Tuning,,0,12,22
3097,Training,D1,Tuning,,0,13,35
3098,Training,D1,Tuning,,0,14,33
3099,Training,D1,Tuning,,0,15,21
3100,Training,D1,Tuning,,0,16,50
3101,Training,D1,Tuning,,0,17,48
3102,Training,D1,Tuning,,0,18,47
3103,Training,D1,Tuning,,0,19,26
3104,Training,D1,Tuning,,0,20,27
3105,Training,D1,Tuning,,0,21,29
3106,Training,D1,Tuning,,0,22,37
3107,Training,D1,Tuning,,0,23,45
3108,Training,D1,Tuning,,0,24,27
3109,Training,D1,Tuning,,0,25,42
3110,Training,D1,Tuning,,0,26,20
3111,Training,D1,Tuning,,0,27,20
3112,Training,D1,Tuning,,0,28,33
3113,Training,D1,Tuning,,0,29,55
3114,Training,D1,Tuning,,0,30,16
3115,Training,D1,Tuning,,30,0,19
3116,Training,D1,Tuning,,30,1,27
3117,Training,D1,Tuning,,30,2,25
3118,Training,D1,Tuning,,30,3,26
3119,Training,D1,Tuning,,30,4,48
3120,Training,D1,Tuning,,30,5,38
3121,Training,D1,Tuning,,30,6,39
3122,Training,D1,Tuning,,30,7,43
3123,Training,D1,Tuning,,30,8,39
3124,Training,D1,Tuning,,30,9,47
3125,Training,D1,Tuning,,30,10,30
3126,Training,D1,Tuning,,30,11,41
3127,Training,D1,Tuning,,30,12,39
3128,Training,D1,Tuning,,30,13,40
3129,Training,D1,Tuning,,30,14,38
3130,Training,D1,Tuning,,30,15,49
3131,Training,D1,Tuning,,30,16,28
3132,Training,D1,Tuning,,30,17,35
3133,Training,D1,Tuning,,30,18,43
3134,Training,D1,Tuning,,30,19,36
3135,Training,D1,Tuning,,30,20,42
3136,Training,D1,Tuning,,30,21,37
3137,Training,D1,Tuning,,30,22,40
3138,Training,D1,Tuning,,30,23,59
3139,Training,D1,Tuning,,30,24,46
3140,Training,D1,Tuning,,30,25,20
3141,Training,D1,Tuning,,30,26,21
3142,Training,D1,Tuning,,30,27,38
3143,Training,D1,Tuning,,30,29,24
3144,Training,D1,Tuning,,60,1,17
3145,Training,D1,Tuning,,60,2,22
3146,Training,D1,Tuning,,60,3,40
3147,Training,D1,Tuning,,60,4,39
3148,Training,D1,Tuning,,60,5,36
3149,Training,D1,Tuning,,60,6,26
3150,Training,D1,Tuning,,60,7,27
3151,Training,D1,Tuning,,60,8,24
3152,Training,D1,Tuning,,60,9,35
3153,Training,D1,Tuning,,60,10,36
3154,Training,D1,Tuning,,60,11,36
3155,Training,D1,Tuning,,60,12,31
3156,Training,D1,Tuning,,60,13,39
3157,Training,D1,Tuning,,60,14,29
3158,Training,D1,Tuning,,60,15,21
3159,Training,D1,Tuning,,60,16,20
3160,Training,D1,Tuning,,60,17,34
3161,Training,D1,Tuning,,60,18,30
3162,Training,D1,Tuning,,60,19,45
3163,Training,D1,Tuning,,60,20,27
3164,Training,D1,Tuning,,60,21,24
3165,Training,D1,Tuning,,60,22,25
3166,Training,D1,Tuning,,60,23,24
3167,Training,D1,Tuning,,60,24,26
3168,Training,D1,Tuning,,60,25,24
3169,Training,D1,Tuning,,60,26,19
3170,Training,D1,Tuning,,60,27,21
3171,Training,D1,Tuning,,60,28,21
3172,Training,D1,Tuning,,60,30,23
3173,Training,D1,Tuning,,90,0,22
3174,Training,D1,Tuning,,90,1,22
3175,Training,D1,Tuning,,90,2,19
3176,Training,D1,Tuning,,90,3,18
3177,Training,D1,Tuning,,90,4,23
3178,Training,D1,Tuning,,90,5,21
3179,Training,D1,Tuning,,90,6,33
3180,Training,D1,Tuning,,90,7,19
3181,Training,D1,Tuning,,90,8,21
3182,Training,D1,Tuning,,90,9,17
3183,Training,D1,Tuning,,90,10,20
3184,Training,D1,Tuning,,90,11,21
3185,Training,D1,Tuning,,90,12,26
3186,Training,D1,Tuning,,90,13,21
3187,Training,D1,Tuning,,90,14,30
3188,Training,D1,Tuning,,90,15,18
3189,Training,D1,Tuning,,90,16,17
3190,Training,D1,Tuning,,90,17,19
3191,Training,D1,Tuning,,90,18,15
3192,Training,D1,Tuning,,90,19,21
3193,Training,D1,Tuning,,90,20,24
3194,Training,D1,Tuning,,90,21,22
3195,Training,D1,Tuning,,90,22,24
3196,Training,D1,Tuning,,90,23,17
3197,Training,D1,Tuning,,90,24,19
3198,Training,D1,Tuning,,90,25,25
3199,Training,D1,Tuning,,90,26,19
3200,Training,D1,Tuning,,90,27,29
3201,Training,D1,Tuning,,90,29,28
3202,Training,D1,Tuning,,120,1,24
3203,Training,D1,Tuning,,120,2,28
3204,Training,D1,Tuning,,120,3,27
3205,Training,D1,Tuning,,120,4,33
3206,Training,D1,Tuning,,120,5,25
3207,Training,D1,Tuning,,120,6,38
3208,Training,D1,Tuning,,120,7,26
3209,Training,D1,Tuning,,120,8,23
3210,Training,D1,Tuning,,120,9,29
3211,Training,D1,Tuning,,120,10,23
3212,Training,D1,Tuning,,120,11,28
3213,Training,D1,Tuning,,120,12,24
3214,Training,D1,Tuning,,120,13,36
3215,Training,D1,Tuning,,120,14,36
3216,Training,D1,Tuning,,120,15,26
3217,Training,D1,Tuning,,120,16,30
3218,Training,D1,Tuning,,120,17,20
3219,Training,D1,Tuning,,120,18,26
3220,Training,D1,Tuning,,120,19,27
3221,Training,D1,Tuning,,120,20,24
3222,Training,D1,Tuning,,120,21,27
3223,Training,D1,Tuning,,120,22,34
3224,Training,D1,Tuning,,120,23,28
3225,Training,D1,Tuning,,120,24,20
3226,Training,D1,Tuning,,120,27,32
3227,Training,D1,Tuning,,120,28,19
3228,Training,D1,Tuning,,120,29,26
3229,Training,D1,Tuning,,150,0,23
3230,Training,D1,Tuning,,150,1,19
3231,Training,D1,Tuning,,150,2,35
3232,Training,D1,Tuning,,150,3,39
3233,Training,D1,Tuning,,150,4,46
3234,Training,D1,Tuning,,150,5,39
3235,Training,D1,Tuning,,150,6,30
3236,Training,D1,Tuning,,150,7,25
3237,Training,D1,Tuning,,150,8,33
3238,Training,D1,Tuning,,150,9,27
3239,Training,D1,Tuning,,150,10,29
3240,Training,D1,Tuning,,150,11,42
3241,Training,D1,Tuning,,150,12,24
3242,Training,D1,Tuning,,150,13,41
3243,Training,D1,Tuning,,150,14,26
3244,Training,D1,Tuning,,150,15,41
3245,Training,D1,Tuning,,150,16,28
3246,Training,D1,Tuning,,150,17,30
